Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,AddressType,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,1,993,323.994,0,323.994
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,6,864,38.1,0,228.6
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,7,867,41.994,0,293.958
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,2,809,37.152,0,74.304
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,3,988,112.998,0.4,203.3964
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,5,880,32.994,0,164.97
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,1,936,37.254,0,37.254
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,4,708,20.994,0,83.976
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,3,779,1391.994,0,4175.982
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,2,991,323.994,0,647.988
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,5,883,32.394,0,161.97
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,1,910,31.584,0,31.584
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,2,881,32.394,0,64.788
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,5,985,112.998,0.4,338.994
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,7,711,20.994,0,146.958
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,1,986,112.998,0.4,67.7988
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,7,748,818.7,0,5730.9
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,5,884,32.394,0,161.97
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,2,918,158.43,0,316.86
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,3,905,218.454,0,655.362
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,4,983,461.694,0,1846.776
Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,Receiving,,Fullerton,California,United States,2/27/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71902,PO5539125166,10-4020-000061,CARGO TRANSPORT 5,,74058.8078,5924.7046,1851.4702,81834.9826,,6,865,38.1,0,228.6
Ms.,Rosmarie,J.,Carroll,,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,39933 Mission Oaks Blvd,,Camarillo,California,United States,8/25/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71915,PO2349143275,10-4020-000006,CARGO TRANSPORT 5,,2137.231,170.9785,53.4308,2361.6403,,3,836,356.898,0,1070.694
Ms.,Rosmarie,J.,Carroll,,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,39933 Mission Oaks Blvd,,Camarillo,California,United States,8/25/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71915,PO2349143275,10-4020-000006,CARGO TRANSPORT 5,,2137.231,170.9785,53.4308,2361.6403,,2,738,202.332,0,404.664
Ms.,Rosmarie,J.,Carroll,,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,39933 Mission Oaks Blvd,,Camarillo,California,United States,8/25/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71915,PO2349143275,10-4020-000006,CARGO TRANSPORT 5,,2137.231,170.9785,53.4308,2361.6403,,4,938,24.294,0,97.176
Ms.,Rosmarie,J.,Carroll,,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,39933 Mission Oaks Blvd,,Camarillo,California,United States,8/25/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71915,PO2349143275,10-4020-000006,CARGO TRANSPORT 5,,2137.231,170.9785,53.4308,2361.6403,,3,939,37.254,0,111.762
Ms.,Rosmarie,J.,Carroll,,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,39933 Mission Oaks Blvd,,Camarillo,California,United States,8/25/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71915,PO2349143275,10-4020-000006,CARGO TRANSPORT 5,,2137.231,170.9785,53.4308,2361.6403,,1,940,48.594,0,48.594
Ms.,Linda,,Mitchell,,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1 (11) 500 555-0182,"New Millhouse, 2583 Milton Park",,Abingdon,England,United Kingdom,OX14 4SE,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71917,PO29111718,10-4020-000304,CARGO TRANSPORT 5,,40.9045,3.2724,1.0226,45.1995,,7,875,5.394,0,37.758
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,1,973,1020.594,0,1020.594
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,3,938,24.294,0,72.882
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,1,976,1020.594,0,1020.594
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,7,884,32.394,0,226.758
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,3,864,38.1,0,114.3
Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,603 Gellert Blvd,,Daly City,California,United States,5/26/1957 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71920,PO4002189853,10-4020-000674,CARGO TRANSPORT 5,,2980.7929,238.4634,74.5198,3293.7761,,1,876,72,0,72
Mr.,Guy,,Gilbert,,The Bicycle Accessories Company,adventure-works\shu0,guy0@adventure-works.com,583-555-0198,Vista Marketplace,,Alhambra,California,United States,5/4/1951 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71923,PO174173096,10-4020-000277,CARGO TRANSPORT 5,,106.5408,8.5233,2.6635,117.7276,,1,870,2.994,0,2.994
Mr.,Guy,,Gilbert,,The Bicycle Accessories Company,adventure-works\shu0,guy0@adventure-works.com,583-555-0198,Vista Marketplace,,Alhambra,California,United States,5/4/1951 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71923,PO174173096,10-4020-000277,CARGO TRANSPORT 5,,106.5408,8.5233,2.6635,117.7276,,4,874,5.394,0,21.576
Mr.,Guy,,Gilbert,,The Bicycle Accessories Company,adventure-works\shu0,guy0@adventure-works.com,583-555-0198,Vista Marketplace,,Alhambra,California,United States,5/4/1951 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71923,PO174173096,10-4020-000277,CARGO TRANSPORT 5,,106.5408,8.5233,2.6635,117.7276,,14,875,5.2142,0.02,71.538824
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,3,874,5.394,0,16.182
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,1,938,24.294,0,24.294
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,3,973,1020.594,0,3061.782
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,2,976,1020.594,0,2041.188
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,1,998,323.994,0,323.994
Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,Eastern Beltway Center,,Las Vegas,Nevada,United States,12/17/1943 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71935,PO7946145876,10-4020-000438,CARGO TRANSPORT 5,,6634.2961,530.7437,165.8574,7330.8972,,13,875,5.2142,0.02,66.428908
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,944,158.43,0,475.29
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,4,985,112.998,0.4,271.1952
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,4,996,72.894,0,291.576
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,1,707,20.994,0,20.994
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,1,926,149.874,0,149.874
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,4,808,26.724,0,106.896
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,992,323.994,0,1619.97
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,6,951,242.994,0,1457.964
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,780,1391.994,0,4175.982
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,2,905,218.454,0,436.908
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,4,747,809.76,0,3239.04
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,14,867,40.5942,0.02,556.952424
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,935,24.294,0,72.882
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,945,54.894,0,274.47
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,924,149.874,0,749.37
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,10,783,1376.994,0,13769.94
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,784,1376.994,0,6884.97
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,748,818.7,0,4093.5
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,2,981,461.694,0,923.388
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,894,72.876,0,364.38
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,4,779,1391.994,0,5567.976
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,8,782,1376.994,0,11015.952
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,8,869,41.994,0,335.952
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,952,12.144,0,36.432
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,949,105.294,0,315.882
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,5,937,48.594,0,242.97
Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,Paramount House,,London,England,United Kingdom,W1N 9FA,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71936,PO8671170385,10-4020-000502,CARGO TRANSPORT 5,,98278.691,7862.2953,2456.9673,108597.9536,,3,910,31.584,0,94.752
